file,label
american/speaker_01/american_s01_256.wav,american
malayalam/speaker_02/malayalam_s02_226.wav,malayalam
malayalam/speaker_02/malayalam_s02_734.wav,malayalam
malayalam/speaker_03/malayalam_s03_569.wav,malayalam
british/speaker_02/british_s02_624.wav,british
malayalam/speaker_03/malayalam_s03_613.wav,malayalam
american/speaker_04/american_s04_278.wav,american
bangla/speaker_02/bangla_s02_728.wav,bangla
malayalam/speaker_01/malayalam_s01_053.wav,malayalam
australian/speaker_01/australian_s01_231.wav,australian
telugu/speaker_02/telugu_s02_590.wav,telugu
welsh/speaker_01/welsh_s01_583.wav,welsh
american/speaker_05/american_s05_181.wav,american
american/speaker_01/american_s01_531.wav,american
malayalam/speaker_03/malayalam_s03_245.wav,malayalam
british/speaker_01/british_s01_514.wav,british
malayalam/speaker_01/malayalam_s01_182.wav,malayalam
american/speaker_03/american_s03_581.wav,american
telugu/speaker_02/telugu_s02_182.wav,telugu
american/speaker_07/american_s07_251.wav,american
telugu/speaker_01/telugu_s01_192.wav,telugu
american/speaker_01/american_s01_098.wav,american
welsh/speaker_01/welsh_s01_024.wav,welsh
malayalam/speaker_01/malayalam_s01_213.wav,malayalam
american/speaker_05/american_s05_273.wav,american
american/speaker_02/american_s02_393.wav,american
malayalam/speaker_01/malayalam_s01_068.wav,malayalam
odiya/speaker_01/odiya_s01_692.wav,odiya
american/speaker_01/american_s01_316.wav,american
american/speaker_05/american_s05_459.wav,american
bangla/speaker_01/bangla_s01_316.wav,bangla
welsh/speaker_01/welsh_s01_141.wav,welsh
american/speaker_05/american_s05_563.wav,american
indian/speaker_02/indian_s02_581.wav,indian
australian/speaker_02/australian_s02_307.wav,australian
malayalam/speaker_03/malayalam_s03_128.wav,malayalam
indian/speaker_01/indian_s01_053.wav,indian
malayalam/speaker_02/malayalam_s02_323.wav,malayalam
american/speaker_03/american_s03_484.wav,american
american/speaker_08/american_s08_093.wav,american
american/speaker_07/american_s07_358.wav,american
australian/speaker_02/australian_s02_490.wav,australian
american/speaker_04/american_s04_537.wav,american
british/speaker_01/british_s01_162.wav,british
british/speaker_02/british_s02_661.wav,british
malayalam/speaker_03/malayalam_s03_881.wav,malayalam
malayalam/speaker_02/malayalam_s02_305.wav,malayalam
american/speaker_05/american_s05_558.wav,american
malayalam/speaker_03/malayalam_s03_810.wav,malayalam
australian/speaker_01/australian_s01_012.wav,australian
telugu/speaker_02/telugu_s02_213.wav,telugu
telugu/speaker_02/telugu_s02_536.wav,telugu
indian/speaker_02/indian_s02_542.wav,indian
malayalam/speaker_01/malayalam_s01_016.wav,malayalam
australian/speaker_02/australian_s02_360.wav,australian
australian/speaker_02/australian_s02_385.wav,australian
american/speaker_04/american_s04_380.wav,american
british/speaker_02/british_s02_544.wav,british
indian/speaker_01/indian_s01_025.wav,indian
telugu/speaker_02/telugu_s02_674.wav,telugu
telugu/speaker_02/telugu_s02_635.wav,telugu
australian/speaker_01/australian_s01_579.wav,australian
odiya/speaker_01/odiya_s01_187.wav,odiya
australian/speaker_02/australian_s02_428.wav,australian
indian/speaker_02/indian_s02_107.wav,indian
malayalam/speaker_03/malayalam_s03_753.wav,malayalam
australian/speaker_02/australian_s02_023.wav,australian
indian/speaker_01/indian_s01_125.wav,indian
australian/speaker_02/australian_s02_036.wav,australian
american/speaker_04/american_s04_519.wav,american
american/speaker_08/american_s08_718.wav,american
bangla/speaker_01/bangla_s01_693.wav,bangla
welsh/speaker_01/welsh_s01_478.wav,welsh
american/speaker_03/american_s03_124.wav,american
telugu/speaker_02/telugu_s02_336.wav,telugu
american/speaker_01/american_s01_713.wav,american
american/speaker_07/american_s07_301.wav,american
australian/speaker_02/australian_s02_384.wav,australian
indian/speaker_01/indian_s01_252.wav,indian
odiya/speaker_01/odiya_s01_700.wav,odiya
american/speaker_05/american_s05_081.wav,american
american/speaker_07/american_s07_598.wav,american
american/speaker_07/american_s07_169.wav,american
malayalam/speaker_03/malayalam_s03_201.wav,malayalam
telugu/speaker_01/telugu_s01_391.wav,telugu
welsh/speaker_01/welsh_s01_400.wav,welsh
indian/speaker_01/indian_s01_456.wav,indian
indian/speaker_02/indian_s02_405.wav,indian
malayalam/speaker_03/malayalam_s03_283.wav,malayalam
british/speaker_02/british_s02_679.wav,british
british/speaker_01/british_s01_699.wav,british
bangla/speaker_01/bangla_s01_405.wav,bangla
telugu/speaker_02/telugu_s02_510.wav,telugu
australian/speaker_01/australian_s01_505.wav,australian
american/speaker_05/american_s05_313.wav,american
american/speaker_03/american_s03_539.wav,american
malayalam/speaker_02/malayalam_s02_205.wav,malayalam
british/speaker_02/british_s02_376.wav,british
welsh/speaker_01/welsh_s01_660.wav,welsh
british/speaker_01/british_s01_465.wav,british
welsh/speaker_01/welsh_s01_359.wav,welsh
american/speaker_06/american_s06_383.wav,american
bangla/speaker_01/bangla_s01_696.wav,bangla
telugu/speaker_02/telugu_s02_176.wav,telugu
bangla/speaker_01/bangla_s01_105.wav,bangla
american/speaker_07/american_s07_042.wav,american
british/speaker_01/british_s01_637.wav,british
malayalam/speaker_02/malayalam_s02_370.wav,malayalam
australian/speaker_02/australian_s02_558.wav,australian
american/speaker_01/american_s01_594.wav,american
american/speaker_01/american_s01_415.wav,american
australian/speaker_02/australian_s02_087.wav,australian
malayalam/speaker_03/malayalam_s03_894.wav,malayalam
indian/speaker_01/indian_s01_141.wav,indian
telugu/speaker_02/telugu_s02_576.wav,telugu
welsh/speaker_01/welsh_s01_342.wav,welsh
welsh/speaker_01/welsh_s01_014.wav,welsh
american/speaker_03/american_s03_206.wav,american
australian/speaker_01/australian_s01_718.wav,australian
american/speaker_05/american_s05_509.wav,american
welsh/speaker_01/welsh_s01_189.wav,welsh
australian/speaker_01/australian_s01_686.wav,australian
british/speaker_02/british_s02_237.wav,british
indian/speaker_02/indian_s02_031.wav,indian
australian/speaker_01/australian_s01_407.wav,australian
american/speaker_08/american_s08_388.wav,american
british/speaker_01/british_s01_320.wav,british
telugu/speaker_02/telugu_s02_527.wav,telugu
british/speaker_02/british_s02_439.wav,british
bangla/speaker_02/bangla_s02_080.wav,bangla
british/speaker_01/british_s01_484.wav,british
welsh/speaker_01/welsh_s01_182.wav,welsh
telugu/speaker_01/telugu_s01_190.wav,telugu
telugu/speaker_01/telugu_s01_250.wav,telugu
welsh/speaker_01/welsh_s01_548.wav,welsh
american/speaker_03/american_s03_328.wav,american
american/speaker_05/american_s05_607.wav,american
odiya/speaker_01/odiya_s01_069.wav,odiya
american/speaker_05/american_s05_411.wav,american
american/speaker_06/american_s06_459.wav,american
american/speaker_01/american_s01_589.wav,american
malayalam/speaker_01/malayalam_s01_035.wav,malayalam
bangla/speaker_01/bangla_s01_355.wav,bangla
american/speaker_03/american_s03_207.wav,american
odiya/speaker_01/odiya_s01_230.wav,odiya
australian/speaker_01/australian_s01_705.wav,australian
bangla/speaker_02/bangla_s02_368.wav,bangla
american/speaker_02/american_s02_578.wav,american
bangla/speaker_02/bangla_s02_694.wav,bangla
american/speaker_01/american_s01_242.wav,american
indian/speaker_02/indian_s02_413.wav,indian
american/speaker_05/american_s05_410.wav,american
bangla/speaker_02/bangla_s02_340.wav,bangla
indian/speaker_01/indian_s01_684.wav,indian
australian/speaker_02/australian_s02_720.wav,australian
malayalam/speaker_03/malayalam_s03_806.wav,malayalam
bangla/speaker_01/bangla_s01_159.wav,bangla
malayalam/speaker_03/malayalam_s03_852.wav,malayalam
telugu/speaker_01/telugu_s01_425.wav,telugu
american/speaker_04/american_s04_402.wav,american
indian/speaker_01/indian_s01_289.wav,indian
telugu/speaker_01/telugu_s01_613.wav,telugu
indian/speaker_02/indian_s02_076.wav,indian
british/speaker_02/british_s02_677.wav,british
indian/speaker_02/indian_s02_056.wav,indian
british/speaker_01/british_s01_076.wav,british
american/speaker_07/american_s07_652.wav,american
british/speaker_02/british_s02_134.wav,british
indian/speaker_02/indian_s02_182.wav,indian
american/speaker_06/american_s06_013.wav,american
australian/speaker_01/australian_s01_367.wav,australian
odiya/speaker_01/odiya_s01_631.wav,odiya
british/speaker_02/british_s02_097.wav,british
malayalam/speaker_01/malayalam_s01_106.wav,malayalam
australian/speaker_01/australian_s01_553.wav,australian
british/speaker_01/british_s01_719.wav,british
american/speaker_06/american_s06_358.wav,american
indian/speaker_02/indian_s02_092.wav,indian
australian/speaker_01/australian_s01_147.wav,australian
odiya/speaker_01/odiya_s01_014.wav,odiya
welsh/speaker_01/welsh_s01_695.wav,welsh
australian/speaker_01/australian_s01_623.wav,australian
welsh/speaker_01/welsh_s01_226.wav,welsh
odiya/speaker_01/odiya_s01_168.wav,odiya
american/speaker_06/american_s06_465.wav,american
american/speaker_07/american_s07_025.wav,american
british/speaker_01/british_s01_180.wav,british
telugu/speaker_02/telugu_s02_063.wav,telugu
bangla/speaker_02/bangla_s02_216.wav,bangla
american/speaker_06/american_s06_158.wav,american
british/speaker_01/british_s01_002.wav,british
american/speaker_03/american_s03_660.wav,american
american/speaker_06/american_s06_296.wav,american
welsh/speaker_01/welsh_s01_525.wav,welsh
american/speaker_01/american_s01_135.wav,american
bangla/speaker_02/bangla_s02_424.wav,bangla
american/speaker_01/american_s01_661.wav,american
bangla/speaker_02/bangla_s02_354.wav,bangla
indian/speaker_02/indian_s02_096.wav,indian
american/speaker_03/american_s03_666.wav,american
american/speaker_08/american_s08_458.wav,american
british/speaker_01/british_s01_718.wav,british
bangla/speaker_02/bangla_s02_640.wav,bangla
bangla/speaker_01/bangla_s01_380.wav,bangla
american/speaker_05/american_s05_522.wav,american
british/speaker_01/british_s01_483.wav,british
american/speaker_08/american_s08_566.wav,american
american/speaker_02/american_s02_025.wav,american
british/speaker_01/british_s01_642.wav,british
american/speaker_07/american_s07_078.wav,american
american/speaker_03/american_s03_446.wav,american
american/speaker_01/american_s01_296.wav,american
american/speaker_07/american_s07_083.wav,american
british/speaker_01/british_s01_636.wav,british
australian/speaker_01/australian_s01_625.wav,australian
american/speaker_08/american_s08_679.wav,american
malayalam/speaker_02/malayalam_s02_004.wav,malayalam
telugu/speaker_01/telugu_s01_349.wav,telugu
british/speaker_01/british_s01_682.wav,british
odiya/speaker_01/odiya_s01_265.wav,odiya
odiya/speaker_01/odiya_s01_094.wav,odiya
indian/speaker_01/indian_s01_274.wav,indian
malayalam/speaker_03/malayalam_s03_083.wav,malayalam
american/speaker_05/american_s05_662.wav,american
australian/speaker_01/australian_s01_546.wav,australian
malayalam/speaker_03/malayalam_s03_728.wav,malayalam
malayalam/speaker_03/malayalam_s03_039.wav,malayalam
american/speaker_08/american_s08_064.wav,american
odiya/speaker_01/odiya_s01_712.wav,odiya
bangla/speaker_01/bangla_s01_757.wav,bangla
welsh/speaker_01/welsh_s01_286.wav,welsh
bangla/speaker_02/bangla_s02_660.wav,bangla
australian/speaker_02/australian_s02_022.wav,australian
bangla/speaker_01/bangla_s01_426.wav,bangla
american/speaker_04/american_s04_316.wav,american
british/speaker_02/british_s02_578.wav,british
malayalam/speaker_03/malayalam_s03_196.wav,malayalam
american/speaker_06/american_s06_603.wav,american
bangla/speaker_01/bangla_s01_028.wav,bangla
american/speaker_06/american_s06_492.wav,american
american/speaker_05/american_s05_360.wav,american
indian/speaker_01/indian_s01_584.wav,indian
bangla/speaker_01/bangla_s01_451.wav,bangla
american/speaker_08/american_s08_150.wav,american
british/speaker_02/british_s02_633.wav,british
american/speaker_06/american_s06_669.wav,american
american/speaker_05/american_s05_385.wav,american
welsh/speaker_01/welsh_s01_716.wav,welsh
american/speaker_02/american_s02_052.wav,american
american/speaker_05/american_s05_189.wav,american
australian/speaker_01/australian_s01_526.wav,australian
british/speaker_02/british_s02_613.wav,british
american/speaker_03/american_s03_627.wav,american
american/speaker_01/american_s01_478.wav,american
indian/speaker_02/indian_s02_679.wav,indian
american/speaker_08/american_s08_302.wav,american
malayalam/speaker_01/malayalam_s01_324.wav,malayalam
american/speaker_05/american_s05_108.wav,american
australian/speaker_01/australian_s01_284.wav,australian
malayalam/speaker_02/malayalam_s02_570.wav,malayalam
british/speaker_01/british_s01_403.wav,british
odiya/speaker_01/odiya_s01_711.wav,odiya
british/speaker_01/british_s01_545.wav,british
american/speaker_08/american_s08_255.wav,american
welsh/speaker_01/welsh_s01_132.wav,welsh
australian/speaker_02/australian_s02_605.wav,australian
bangla/speaker_01/bangla_s01_483.wav,bangla
bangla/speaker_02/bangla_s02_040.wav,bangla
australian/speaker_02/australian_s02_654.wav,australian
malayalam/speaker_02/malayalam_s02_610.wav,malayalam
malayalam/speaker_01/malayalam_s01_537.wav,malayalam
australian/speaker_02/australian_s02_510.wav,australian
american/speaker_04/american_s04_532.wav,american
british/speaker_01/british_s01_433.wav,british
british/speaker_02/british_s02_308.wav,british
american/speaker_03/american_s03_043.wav,american
telugu/speaker_01/telugu_s01_492.wav,telugu
bangla/speaker_01/bangla_s01_743.wav,bangla
odiya/speaker_01/odiya_s01_087.wav,odiya
american/speaker_03/american_s03_514.wav,american
telugu/speaker_02/telugu_s02_396.wav,telugu
bangla/speaker_02/bangla_s02_578.wav,bangla
indian/speaker_02/indian_s02_660.wav,indian
australian/speaker_02/australian_s02_569.wav,australian
bangla/speaker_01/bangla_s01_682.wav,bangla
british/speaker_02/british_s02_534.wav,british
bangla/speaker_02/bangla_s02_285.wav,bangla
american/speaker_06/american_s06_527.wav,american
indian/speaker_02/indian_s02_433.wav,indian
telugu/speaker_02/telugu_s02_173.wav,telugu
odiya/speaker_01/odiya_s01_710.wav,odiya
malayalam/speaker_02/malayalam_s02_680.wav,malayalam
telugu/speaker_01/telugu_s01_114.wav,telugu
american/speaker_07/american_s07_034.wav,american
telugu/speaker_01/telugu_s01_694.wav,telugu
american/speaker_07/american_s07_322.wav,american
malayalam/speaker_03/malayalam_s03_696.wav,malayalam
british/speaker_02/british_s02_417.wav,british
telugu/speaker_02/telugu_s02_014.wav,telugu
bangla/speaker_02/bangla_s02_556.wav,bangla
bangla/speaker_02/bangla_s02_270.wav,bangla
malayalam/speaker_02/malayalam_s02_631.wav,malayalam
indian/speaker_01/indian_s01_506.wav,indian
american/speaker_07/american_s07_551.wav,american
american/speaker_07/american_s07_232.wav,american
british/speaker_01/british_s01_186.wav,british
british/speaker_01/british_s01_739.wav,british
american/speaker_03/american_s03_560.wav,american
bangla/speaker_01/bangla_s01_754.wav,bangla
american/speaker_06/american_s06_714.wav,american
telugu/speaker_01/telugu_s01_739.wav,telugu
bangla/speaker_01/bangla_s01_212.wav,bangla
malayalam/speaker_01/malayalam_s01_195.wav,malayalam
australian/speaker_01/australian_s01_338.wav,australian
malayalam/speaker_03/malayalam_s03_807.wav,malayalam
american/speaker_03/american_s03_053.wav,american
australian/speaker_01/australian_s01_274.wav,australian
american/speaker_07/american_s07_527.wav,american
odiya/speaker_01/odiya_s01_223.wav,odiya
odiya/speaker_01/odiya_s01_367.wav,odiya
american/speaker_08/american_s08_463.wav,american
odiya/speaker_01/odiya_s01_148.wav,odiya
telugu/speaker_01/telugu_s01_201.wav,telugu
malayalam/speaker_03/malayalam_s03_733.wav,malayalam
british/speaker_01/british_s01_017.wav,british
telugu/speaker_02/telugu_s02_367.wav,telugu
american/speaker_06/american_s06_203.wav,american
australian/speaker_02/australian_s02_458.wav,australian
australian/speaker_01/australian_s01_279.wav,australian
australian/speaker_01/australian_s01_252.wav,australian
malayalam/speaker_02/malayalam_s02_474.wav,malayalam
american/speaker_04/american_s04_200.wav,american
bangla/speaker_01/bangla_s01_623.wav,bangla
odiya/speaker_01/odiya_s01_043.wav,odiya
british/speaker_02/british_s02_625.wav,british
american/speaker_08/american_s08_614.wav,american
indian/speaker_01/indian_s01_118.wav,indian
malayalam/speaker_03/malayalam_s03_653.wav,malayalam
american/speaker_08/american_s08_355.wav,american
american/speaker_03/american_s03_170.wav,american
american/speaker_08/american_s08_499.wav,american
american/speaker_05/american_s05_191.wav,american
american/speaker_05/american_s05_481.wav,american
odiya/speaker_01/odiya_s01_193.wav,odiya
bangla/speaker_01/bangla_s01_169.wav,bangla
american/speaker_04/american_s04_645.wav,american
welsh/speaker_01/welsh_s01_037.wav,welsh
indian/speaker_01/indian_s01_396.wav,indian
american/speaker_05/american_s05_111.wav,american
malayalam/speaker_02/malayalam_s02_194.wav,malayalam
telugu/speaker_01/telugu_s01_474.wav,telugu
american/speaker_06/american_s06_356.wav,american
australian/speaker_02/australian_s02_248.wav,australian
american/speaker_07/american_s07_009.wav,american
american/speaker_03/american_s03_165.wav,american
malayalam/speaker_03/malayalam_s03_477.wav,malayalam
indian/speaker_01/indian_s01_453.wav,indian
american/speaker_07/american_s07_199.wav,american
australian/speaker_02/australian_s02_261.wav,australian
american/speaker_01/american_s01_610.wav,american
american/speaker_04/american_s04_471.wav,american
telugu/speaker_01/telugu_s01_521.wav,telugu
indian/speaker_02/indian_s02_585.wav,indian
american/speaker_02/american_s02_699.wav,american
american/speaker_07/american_s07_427.wav,american
telugu/speaker_02/telugu_s02_122.wav,telugu
american/speaker_07/american_s07_455.wav,american
american/speaker_07/american_s07_309.wav,american
bangla/speaker_01/bangla_s01_035.wav,bangla
american/speaker_01/american_s01_577.wav,american
american/speaker_02/american_s02_619.wav,american
telugu/speaker_01/telugu_s01_624.wav,telugu
malayalam/speaker_03/malayalam_s03_629.wav,malayalam
american/speaker_03/american_s03_366.wav,american
australian/speaker_02/australian_s02_205.wav,australian
british/speaker_01/british_s01_669.wav,british
bangla/speaker_01/bangla_s01_279.wav,bangla
british/speaker_02/british_s02_703.wav,british
welsh/speaker_01/welsh_s01_479.wav,welsh
american/speaker_02/american_s02_203.wav,american
malayalam/speaker_01/malayalam_s01_184.wav,malayalam
american/speaker_04/american_s04_039.wav,american
odiya/speaker_01/odiya_s01_637.wav,odiya
telugu/speaker_01/telugu_s01_531.wav,telugu
australian/speaker_02/australian_s02_383.wav,australian
australian/speaker_01/australian_s01_224.wav,australian
british/speaker_02/british_s02_543.wav,british
malayalam/speaker_03/malayalam_s03_770.wav,malayalam
american/speaker_03/american_s03_098.wav,american
odiya/speaker_01/odiya_s01_028.wav,odiya
odiya/speaker_01/odiya_s01_606.wav,odiya
british/speaker_01/british_s01_539.wav,british
british/speaker_02/british_s02_526.wav,british
bangla/speaker_02/bangla_s02_272.wav,bangla
malayalam/speaker_02/malayalam_s02_199.wav,malayalam
american/speaker_01/american_s01_516.wav,american
american/speaker_07/american_s07_636.wav,american
american/speaker_06/american_s06_657.wav,american
american/speaker_07/american_s07_417.wav,american
odiya/speaker_01/odiya_s01_036.wav,odiya
bangla/speaker_02/bangla_s02_530.wav,bangla
indian/speaker_01/indian_s01_228.wav,indian
australian/speaker_01/australian_s01_570.wav,australian
british/speaker_02/british_s02_557.wav,british
australian/speaker_02/australian_s02_109.wav,australian
american/speaker_01/american_s01_019.wav,american
american/speaker_03/american_s03_505.wav,american
malayalam/speaker_02/malayalam_s02_119.wav,malayalam
american/speaker_07/american_s07_601.wav,american
australian/speaker_02/australian_s02_358.wav,australian
american/speaker_01/american_s01_237.wav,american
british/speaker_02/british_s02_504.wav,british
bangla/speaker_02/bangla_s02_061.wav,bangla
bangla/speaker_02/bangla_s02_239.wav,bangla
american/speaker_01/american_s01_160.wav,american
telugu/speaker_01/telugu_s01_645.wav,telugu
telugu/speaker_02/telugu_s02_257.wav,telugu
american/speaker_01/american_s01_462.wav,american
malayalam/speaker_03/malayalam_s03_170.wav,malayalam
american/speaker_04/american_s04_620.wav,american
bangla/speaker_01/bangla_s01_505.wav,bangla
american/speaker_01/american_s01_538.wav,american
british/speaker_01/british_s01_114.wav,british
american/speaker_04/american_s04_097.wav,american
american/speaker_04/american_s04_209.wav,american
american/speaker_08/american_s08_460.wav,american
telugu/speaker_02/telugu_s02_591.wav,telugu
american/speaker_02/american_s02_061.wav,american
american/speaker_06/american_s06_466.wav,american
malayalam/speaker_02/malayalam_s02_451.wav,malayalam
british/speaker_01/british_s01_104.wav,british
american/speaker_08/american_s08_053.wav,american
telugu/speaker_02/telugu_s02_123.wav,telugu
australian/speaker_02/australian_s02_409.wav,australian
american/speaker_04/american_s04_386.wav,american
british/speaker_01/british_s01_593.wav,british
telugu/speaker_02/telugu_s02_658.wav,telugu
telugu/speaker_01/telugu_s01_657.wav,telugu
telugu/speaker_01/telugu_s01_183.wav,telugu
malayalam/speaker_01/malayalam_s01_149.wav,malayalam
british/speaker_01/british_s01_619.wav,british
australian/speaker_02/australian_s02_528.wav,australian
malayalam/speaker_01/malayalam_s01_186.wav,malayalam
american/speaker_01/american_s01_576.wav,american
indian/speaker_02/indian_s02_050.wav,indian
american/speaker_05/american_s05_545.wav,american
bangla/speaker_01/bangla_s01_672.wav,bangla
malayalam/speaker_03/malayalam_s03_854.wav,malayalam
telugu/speaker_02/telugu_s02_524.wav,telugu
american/speaker_08/american_s08_400.wav,american
malayalam/speaker_03/malayalam_s03_719.wav,malayalam
telugu/speaker_02/telugu_s02_253.wav,telugu
indian/speaker_01/indian_s01_423.wav,indian
british/speaker_02/british_s02_374.wav,british
american/speaker_08/american_s08_087.wav,american
australian/speaker_01/australian_s01_140.wav,australian
american/speaker_01/american_s01_217.wav,american
american/speaker_08/american_s08_484.wav,american
american/speaker_06/american_s06_425.wav,american
australian/speaker_01/australian_s01_084.wav,australian
american/speaker_04/american_s04_126.wav,american
american/speaker_06/american_s06_474.wav,american
telugu/speaker_01/telugu_s01_595.wav,telugu
bangla/speaker_02/bangla_s02_437.wav,bangla
american/speaker_04/american_s04_282.wav,american
malayalam/speaker_01/malayalam_s01_176.wav,malayalam
american/speaker_07/american_s07_416.wav,american
indian/speaker_02/indian_s02_527.wav,indian
telugu/speaker_02/telugu_s02_638.wav,telugu
telugu/speaker_01/telugu_s01_146.wav,telugu
malayalam/speaker_02/malayalam_s02_527.wav,malayalam
indian/speaker_01/indian_s01_470.wav,indian
bangla/speaker_02/bangla_s02_011.wav,bangla
american/speaker_06/american_s06_198.wav,american
malayalam/speaker_03/malayalam_s03_157.wav,malayalam
american/speaker_01/american_s01_729.wav,american
welsh/speaker_01/welsh_s01_546.wav,welsh
bangla/speaker_02/bangla_s02_024.wav,bangla
malayalam/speaker_03/malayalam_s03_269.wav,malayalam
british/speaker_02/british_s02_002.wav,british
american/speaker_08/american_s08_007.wav,american
american/speaker_06/american_s06_525.wav,american
malayalam/speaker_02/malayalam_s02_043.wav,malayalam
american/speaker_06/american_s06_437.wav,american
american/speaker_06/american_s06_191.wav,american
telugu/speaker_01/telugu_s01_687.wav,telugu
odiya/speaker_01/odiya_s01_252.wav,odiya
welsh/speaker_01/welsh_s01_138.wav,welsh
american/speaker_04/american_s04_091.wav,american
bangla/speaker_02/bangla_s02_487.wav,bangla
australian/speaker_02/australian_s02_716.wav,australian
welsh/speaker_01/welsh_s01_210.wav,welsh
malayalam/speaker_01/malayalam_s01_525.wav,malayalam
american/speaker_01/american_s01_580.wav,american
malayalam/speaker_03/malayalam_s03_257.wav,malayalam
malayalam/speaker_03/malayalam_s03_775.wav,malayalam
malayalam/speaker_02/malayalam_s02_065.wav,malayalam
malayalam/speaker_01/malayalam_s01_010.wav,malayalam
american/speaker_07/american_s07_262.wav,american
telugu/speaker_01/telugu_s01_216.wav,telugu
odiya/speaker_01/odiya_s01_162.wav,odiya
indian/speaker_01/indian_s01_585.wav,indian
bangla/speaker_02/bangla_s02_161.wav,bangla
american/speaker_07/american_s07_172.wav,american
british/speaker_02/british_s02_187.wav,british
american/speaker_08/american_s08_137.wav,american
american/speaker_05/american_s05_116.wav,american
american/speaker_03/american_s03_537.wav,american
malayalam/speaker_03/malayalam_s03_650.wav,malayalam
american/speaker_02/american_s02_607.wav,american
malayalam/speaker_01/malayalam_s01_104.wav,malayalam
indian/speaker_02/indian_s02_156.wav,indian
indian/speaker_02/indian_s02_630.wav,indian
malayalam/speaker_01/malayalam_s01_136.wav,malayalam
american/speaker_08/american_s08_136.wav,american
american/speaker_02/american_s02_342.wav,american
malayalam/speaker_03/malayalam_s03_678.wav,malayalam
odiya/speaker_01/odiya_s01_455.wav,odiya
indian/speaker_01/indian_s01_634.wav,indian
american/speaker_08/american_s08_227.wav,american
american/speaker_05/american_s05_248.wav,american
american/speaker_04/american_s04_089.wav,american
american/speaker_03/american_s03_732.wav,american
australian/speaker_01/australian_s01_202.wav,australian
malayalam/speaker_01/malayalam_s01_655.wav,malayalam
american/speaker_07/american_s07_216.wav,american
american/speaker_05/american_s05_666.wav,american
telugu/speaker_02/telugu_s02_128.wav,telugu
american/speaker_07/american_s07_072.wav,american
indian/speaker_01/indian_s01_419.wav,indian
australian/speaker_01/australian_s01_540.wav,australian
odiya/speaker_01/odiya_s01_355.wav,odiya
american/speaker_02/american_s02_415.wav,american
australian/speaker_01/australian_s01_544.wav,australian
american/speaker_01/american_s01_203.wav,american
malayalam/speaker_02/malayalam_s02_606.wav,malayalam
bangla/speaker_02/bangla_s02_539.wav,bangla
indian/speaker_01/indian_s01_183.wav,indian
malayalam/speaker_01/malayalam_s01_209.wav,malayalam
american/speaker_05/american_s05_493.wav,american
odiya/speaker_01/odiya_s01_488.wav,odiya
american/speaker_07/american_s07_457.wav,american
telugu/speaker_02/telugu_s02_745.wav,telugu
indian/speaker_02/indian_s02_001.wav,indian
telugu/speaker_01/telugu_s01_633.wav,telugu
bangla/speaker_02/bangla_s02_254.wav,bangla
american/speaker_08/american_s08_543.wav,american
indian/speaker_01/indian_s01_390.wav,indian
american/speaker_06/american_s06_558.wav,american
odiya/speaker_01/odiya_s01_249.wav,odiya
american/speaker_06/american_s06_126.wav,american
bangla/speaker_02/bangla_s02_603.wav,bangla
malayalam/speaker_01/malayalam_s01_219.wav,malayalam
indian/speaker_02/indian_s02_139.wav,indian
telugu/speaker_01/telugu_s01_708.wav,telugu
indian/speaker_01/indian_s01_578.wav,indian
american/speaker_05/american_s05_530.wav,american
odiya/speaker_01/odiya_s01_529.wav,odiya
american/speaker_05/american_s05_310.wav,american
telugu/speaker_01/telugu_s01_166.wav,telugu
american/speaker_04/american_s04_101.wav,american
american/speaker_08/american_s08_529.wav,american
welsh/speaker_01/welsh_s01_476.wav,welsh
australian/speaker_02/australian_s02_167.wav,australian
american/speaker_07/american_s07_408.wav,american
indian/speaker_02/indian_s02_330.wav,indian
american/speaker_05/american_s05_355.wav,american
indian/speaker_02/indian_s02_652.wav,indian
australian/speaker_01/australian_s01_671.wav,australian
american/speaker_04/american_s04_218.wav,american
american/speaker_07/american_s07_076.wav,american
american/speaker_07/american_s07_554.wav,american
american/speaker_03/american_s03_580.wav,american
telugu/speaker_02/telugu_s02_042.wav,telugu
malayalam/speaker_01/malayalam_s01_533.wav,malayalam
american/speaker_03/american_s03_411.wav,american
american/speaker_07/american_s07_543.wav,american
telugu/speaker_02/telugu_s02_225.wav,telugu
bangla/speaker_01/bangla_s01_593.wav,bangla
telugu/speaker_02/telugu_s02_166.wav,telugu
telugu/speaker_02/telugu_s02_275.wav,telugu
american/speaker_03/american_s03_590.wav,american
malayalam/speaker_02/malayalam_s02_433.wav,malayalam
indian/speaker_01/indian_s01_498.wav,indian
bangla/speaker_02/bangla_s02_687.wav,bangla
australian/speaker_01/australian_s01_647.wav,australian
malayalam/speaker_01/malayalam_s01_608.wav,malayalam
telugu/speaker_02/telugu_s02_462.wav,telugu
malayalam/speaker_03/malayalam_s03_077.wav,malayalam
american/speaker_08/american_s08_576.wav,american
british/speaker_01/british_s01_598.wav,british
american/speaker_04/american_s04_570.wav,american
american/speaker_01/american_s01_489.wav,american
telugu/speaker_01/telugu_s01_692.wav,telugu
american/speaker_05/american_s05_669.wav,american
bangla/speaker_01/bangla_s01_421.wav,bangla
indian/speaker_01/indian_s01_439.wav,indian
australian/speaker_01/australian_s01_155.wav,australian
american/speaker_03/american_s03_548.wav,american
